OBJECTID,Folder,Image,Object,Confidence,frame_idx,Latitude,Longitude,Photo_Link,Field9,Field10,Field11,Field12,Z
1,,image0.jpg,Clear,0,0,31.09017167,29.96833,C:\Road_Project\inference_data\nan\image0.jpg,,,,,127.4
2,,image1.jpg,Clear,0,1,31.09016,29.96829833,C:\Road_Project\inference_data\nan\image1.jpg,,,,,127.4
3,,image2.jpg,Clear,0,2,31.09015167,29.96826667,C:\Road_Project\inference_data\nan\image2.jpg,,,,,127.2
4,,image3.jpg,Clear,0,3,31.090145,29.96823333,C:\Road_Project\inference_data\nan\image3.jpg,,,,,127.2
5,,image4.jpg,Clear,0,4,31.09014,29.96819833,C:\Road_Project\inference_data\nan\image4.jpg,,,,,127.2
6,,image5.jpg,Clear,0,5,31.090135,29.96816167,C:\Road_Project\inference_data\nan\image5.jpg,,,,,126.9
7,,image6.jpg,Clear,0,6,31.09013,29.96811833,C:\Road_Project\inference_data\nan\image6.jpg,,,,,126.9
8,,image7.jpg,Clear,0,7,31.09012667,29.96807167,C:\Road_Project\inference_data\nan\image7.jpg,,,,,126.9
9,,image8.jpg,Clear,0,8,31.090125,29.96802333,C:\Road_Project\inference_data\nan\image8.jpg,,,,,126.8
10,,image9.jpg,Clear,0,9,31.09011833,29.96796667,C:\Road_Project\inference_data\nan\image9.jpg,,,,,127.1
11,,image10.jpg,Clear,0,10,31.09011333,29.96790833,C:\Road_Project\inference_data\nan\image10.jpg,,,,,127.3
12,,image11.jpg,Clear,0,11,31.09010667,29.96784667,C:\Road_Project\inference_data\nan\image11.jpg,,,,,127.5
13,,image12.jpg,Clear,0,12,31.0901,29.96778333,C:\Road_Project\inference_data\nan\image12.jpg,,,,,127.9
14,,image13.jpg,Clear,0,13,31.090085,29.96771833,C:\Road_Project\inference_data\nan\image13.jpg,,,,,127.6
15,,image14.jpg,Clear,0,14,31.09007667,29.96765167,C:\Road_Project\inference_data\nan\image14.jpg,,,,,127.5
16,,image15.jpg,Clear,0,15,31.09006667,29.96758833,C:\Road_Project\inference_data\nan\image15.jpg,,,,,127.9
17,,image16.jpg,Clear,0,16,31.09006,29.96753333,C:\Road_Project\inference_data\nan\image16.jpg,,,,,128.2
18,,image17.jpg,Clear,0,17,31.09005333,29.967485,C:\Road_Project\inference_data\nan\image17.jpg,,,,,128.2
19,,image18.jpg,Crack,0.3332991,18,31.09004833,29.96744333,C:\Road_Project\inference_data\nan\image18.jpg,,,,,128.2
20,,image19.jpg,Clear,0,19,31.09004333,29.96741333,C:\Road_Project\inference_data\nan\image19.jpg,,,,,128.3
21,,image20.jpg,Clear,0,20,31.09004333,29.96739333,C:\Road_Project\inference_data\nan\image20.jpg,,,,,128
22,,image21.jpg,Clear,0,21,31.09004167,29.96737333,C:\Road_Project\inference_data\nan\image21.jpg,,,,,127.9
23,,image22.jpg,Clear,0,22,31.09004333,29.967355,C:\Road_Project\inference_data\nan\image22.jpg,,,,,128
24,,image23.jpg,Clear,0,23,31.09004333,29.967335,C:\Road_Project\inference_data\nan\image23.jpg,,,,,128
25,,image24.jpg,Clear,0,24,31.09004333,29.96731167,C:\Road_Project\inference_data\nan\image24.jpg,,,,,128
26,,image25.jpg,Clear,0,25,31.090045,29.96728167,C:\Road_Project\inference_data\nan\image25.jpg,,,,,127.7
27,,image26.jpg,Clear,0,26,31.090045,29.967245,C:\Road_Project\inference_data\nan\image26.jpg,,,,,127.2
28,,image27.jpg,Crack,0.337745547,27,31.09003833,29.96719333,C:\Road_Project\inference_data\nan\image27.jpg,,,,,126.2
29,,image28.jpg,Clear,0,28,31.09003667,29.96713833,C:\Road_Project\inference_data\nan\image28.jpg,,,,,125.1
30,,image29.jpg,Clear,0,29,31.09003333,29.96707,C:\Road_Project\inference_data\nan\image29.jpg,,,,,124.1
31,,image30.jpg,Clear,0,30,31.090025,29.966995,C:\Road_Project\inference_data\nan\image30.jpg,,,,,123.5
32,,image31.jpg,Clear,0,31,31.09001667,29.96691667,C:\Road_Project\inference_data\nan\image31.jpg,,,,,123.1
33,,image32.jpg,Clear,0,32,31.09001,29.96683167,C:\Road_Project\inference_data\nan\image32.jpg,,,,,123.5
34,,image33.jpg,Clear,0,33,31.09000333,29.96674,C:\Road_Project\inference_data\nan\image33.jpg,,,,,123.4
35,,image34.jpg,Clear,0,34,31.089995,29.96664167,C:\Road_Project\inference_data\nan\image34.jpg,,,,,123.4
36,,image35.jpg,Clear,0,35,31.08998833,29.96654167,C:\Road_Project\inference_data\nan\image35.jpg,,,,,123.7
37,,image36.jpg,Clear,0,36,31.08997833,29.96644167,C:\Road_Project\inference_data\nan\image36.jpg,,,,,124.2
38,,image37.jpg,Clear,0,37,31.08996833,29.966335,C:\Road_Project\inference_data\nan\image37.jpg,,,,,124.5
39,,image38.jpg,Clear,0,38,31.08996167,29.96622667,C:\Road_Project\inference_data\nan\image38.jpg,,,,,125.2
40,,image39.jpg,Clear,0,39,31.08995167,29.96612,C:\Road_Project\inference_data\nan\image39.jpg,,,,,126.3
41,,image40.jpg,Clear,0,40,31.08994333,29.96601167,C:\Road_Project\inference_data\nan\image40.jpg,,,,,125
42,,image41.jpg,Crack,0.231955722,41,31.08993167,29.96590333,C:\Road_Project\inference_data\nan\image41.jpg,,,,,124.4
43,,image42.jpg,Clear,0,42,31.08991833,29.96579333,C:\Road_Project\inference_data\nan\image42.jpg,,,,,123.6
44,,image43.jpg,Clear,0,43,31.08990167,29.96568667,C:\Road_Project\inference_data\nan\image43.jpg,,,,,122.4
45,,image44.jpg,Clear,0,44,31.08988833,29.96558667,C:\Road_Project\inference_data\nan\image44.jpg,,,,,121.5
46,,image45.jpg,Clear,0,45,31.08987333,29.9655,C:\Road_Project\inference_data\nan\image45.jpg,,,,,121.4
47,,image46.jpg,Clear,0,46,31.089865,29.96542833,C:\Road_Project\inference_data\nan\image46.jpg,,,,,122
48,,image47.jpg,Clear,0,47,31.08986167,29.96537,C:\Road_Project\inference_data\nan\image47.jpg,,,,,121.8
49,,image48.jpg,Clear,0,48,31.08985,29.96530833,C:\Road_Project\inference_data\nan\image48.jpg,,,,,121.8
50,,image49.jpg,Clear,0,49,31.08984,29.96524167,C:\Road_Project\inference_data\nan\image49.jpg,,,,,122.1
51,,image50.jpg,Clear,0,50,31.08983,29.965165,C:\Road_Project\inference_data\nan\image50.jpg,,,,,122.2
52,,image51.jpg,Clear,0,51,31.08982333,29.965085,C:\Road_Project\inference_data\nan\image51.jpg,,,,,121.9
53,,image52.jpg,Clear,0,52,31.08981667,29.96499833,C:\Road_Project\inference_data\nan\image52.jpg,,,,,121.3
54,,image53.jpg,Clear,0,53,31.08980333,29.96490333,C:\Road_Project\inference_data\nan\image53.jpg,,,,,120.9
55,,image54.jpg,Clear,0,54,31.08979167,29.96480833,C:\Road_Project\inference_data\nan\image54.jpg,,,,,119.9
56,,image55.jpg,Clear,0,55,31.08978333,29.964705,C:\Road_Project\inference_data\nan\image55.jpg,,,,,119.4
57,,image56.jpg,Clear,0,56,31.08977333,29.96459833,C:\Road_Project\inference_data\nan\image56.jpg,,,,,119.7
58,,image57.jpg,Clear,0,57,31.08975667,29.964485,C:\Road_Project\inference_data\nan\image57.jpg,,,,,120
59,,image58.jpg,Clear,0,58,31.08974333,29.96437167,C:\Road_Project\inference_data\nan\image58.jpg,,,,,120.6
60,,image59.jpg,Clear,0,59,31.08973,29.96425833,C:\Road_Project\inference_data\nan\image59.jpg,,,,,121.4
61,,image60.jpg,Clear,0,60,31.08972,29.96414333,C:\Road_Project\inference_data\nan\image60.jpg,,,,,122.1
62,,image61.jpg,Clear,0,61,31.089715,29.96403333,C:\Road_Project\inference_data\nan\image61.jpg,,,,,122.1
63,,image62.jpg,Clear,0,62,31.08970333,29.963915,C:\Road_Project\inference_data\nan\image62.jpg,,,,,122
64,,image63.jpg,Clear,0,63,31.08969667,29.96379333,C:\Road_Project\inference_data\nan\image63.jpg,,,,,120.2
65,,image64.jpg,Clear,0,64,31.08968833,29.96367333,C:\Road_Project\inference_data\nan\image64.jpg,,,,,119.5
66,,image65.jpg,Clear,0,65,31.089675,29.96354667,C:\Road_Project\inference_data\nan\image65.jpg,,,,,120.6
67,,image66.jpg,Clear,0,66,31.08966833,29.96342,C:\Road_Project\inference_data\nan\image66.jpg,,,,,121.3
68,,image67.jpg,Clear,0,67,31.08964833,29.96328667,C:\Road_Project\inference_data\nan\image67.jpg,,,,,122.2
69,,image68.jpg,Crack,0.32745865,68,31.08962667,29.96315667,C:\Road_Project\inference_data\nan\image68.jpg,,,,,122.2
70,,image69.jpg,Clear,0,69,31.08962,29.96302667,C:\Road_Project\inference_data\nan\image69.jpg,,,,,122.6
71,,image70.jpg,Clear,0,70,31.08960167,29.962895,C:\Road_Project\inference_data\nan\image70.jpg,,,,,123.4
72,,image71.jpg,Clear,0,71,31.08959667,29.96277,C:\Road_Project\inference_data\nan\image71.jpg,,,,,123
73,,image72.jpg,Clear,0,72,31.08956167,29.962645,C:\Road_Project\inference_data\nan\image72.jpg,,,,,124.6
74,,image73.jpg,Clear,0,73,31.08954,29.96252333,C:\Road_Project\inference_data\nan\image73.jpg,,,,,125.4
75,,image74.jpg,Clear,0,74,31.089525,29.96240333,C:\Road_Project\inference_data\nan\image74.jpg,,,,,126.2
76,,image75.jpg,Clear,0,75,31.08951333,29.96229167,C:\Road_Project\inference_data\nan\image75.jpg,,,,,125.8
77,,image76.jpg,Clear,0,76,31.08949667,29.96218667,C:\Road_Project\inference_data\nan\image76.jpg,,,,,125.4
78,,image77.jpg,Clear,0,77,31.08949,29.962095,C:\Road_Project\inference_data\nan\image77.jpg,,,,,125
79,,image78.jpg,Clear,0,78,31.08947833,29.96201667,C:\Road_Project\inference_data\nan\image78.jpg,,,,,124.7
80,,image79.jpg,Crack,0.280163199,79,31.089475,29.961955,C:\Road_Project\inference_data\nan\image79.jpg,,,,,124
81,,image80.jpg,Clear,0,80,31.08947333,29.96191,C:\Road_Project\inference_data\nan\image80.jpg,,,,,123.3
82,,image81.jpg,Clear,0,81,31.08946833,29.96187333,C:\Road_Project\inference_data\nan\image81.jpg,,,,,123.3
83,,image82.jpg,Clear,0,82,31.08946,29.961845,C:\Road_Project\inference_data\nan\image82.jpg,,,,,123.8
84,,image83.jpg,Clear,0,83,31.089455,29.96182167,C:\Road_Project\inference_data\nan\image83.jpg,,,,,124.3
85,,image84.jpg,Clear,0,84,31.08945333,29.9618,C:\Road_Project\inference_data\nan\image84.jpg,,,,,124.8
86,,image85.jpg,Clear,0,85,31.08945,29.96177667,C:\Road_Project\inference_data\nan\image85.jpg,,,,,125.3
87,,image86.jpg,Clear,0,86,31.08944333,29.96174167,C:\Road_Project\inference_data\nan\image86.jpg,,,,,125.5
88,,image87.jpg,Clear,0,87,31.08943833,29.96169667,C:\Road_Project\inference_data\nan\image87.jpg,,,,,125.5
89,,image88.jpg,Clear,0,88,31.08942833,29.96164,C:\Road_Project\inference_data\nan\image88.jpg,,,,,125.2
90,,image89.jpg,Clear,0,89,31.08941667,29.96157667,C:\Road_Project\inference_data\nan\image89.jpg,,,,,125.3
91,,image90.jpg,Crack,0.301368266,90,31.08940167,29.96151,C:\Road_Project\inference_data\nan\image90.jpg,,,,,125.7
92,,image90.jpg,Crack,0.23238346,90,31.089395,29.96145,C:\Road_Project\inference_data\nan\image90.jpg,,,,,125.2
93,,image91.jpg,Clear,0,91,31.08939,29.96139167,C:\Road_Project\inference_data\nan\image91.jpg,,,,,125
94,,image92.jpg,Clear,0,92,31.08938,29.96133333,C:\Road_Project\inference_data\nan\image92.jpg,,,,,124.5
95,,image93.jpg,Clear,0,93,31.08937667,29.96127167,C:\Road_Project\inference_data\nan\image93.jpg,,,,,123.7
96,,image94.jpg,Clear,0,94,31.08936167,29.96119333,C:\Road_Project\inference_data\nan\image94.jpg,,,,,123.2
97,,image95.jpg,Clear,0,95,31.08934833,29.96110667,C:\Road_Project\inference_data\nan\image95.jpg,,,,,123.1
98,,image96.jpg,Clear,0,96,31.089335,29.96101167,C:\Road_Project\inference_data\nan\image96.jpg,,,,,123.1
99,,image97.jpg,Crack,0.214966759,97,31.08932167,29.96091,C:\Road_Project\inference_data\nan\image97.jpg,,,,,122.6
100,,image98.jpg,Clear,0,98,31.08931167,29.96079833,C:\Road_Project\inference_data\nan\image98.jpg,,,,,122.6
101,,image99.jpg,Clear,0,99,31.089305,29.960685,C:\Road_Project\inference_data\nan\image99.jpg,,,,,122.5
102,,image0.jpg,Clear,0,0,31.089295,29.96056667,C:\Road_Project\inference_data\nan\image0.jpg,,,,,122.4
103,,image1.jpg,Clear,0,1,31.08928,29.96044667,C:\Road_Project\inference_data\nan\image1.jpg,,,,,122.4
104,,image2.jpg,Crack,0.399269402,2,31.08927167,29.96032333,C:\Road_Project\inference_data\nan\image2.jpg,,,,,122.3
105,,image2.jpg,Crack,0.238261715,2,31.08927,29.96019667,C:\Road_Project\inference_data\nan\image2.jpg,,,,,120.9
106,,image3.jpg,Clear,0,3,31.08926,29.96007167,C:\Road_Project\inference_data\nan\image3.jpg,,,,,120.7
107,,image4.jpg,Clear,0,4,31.08923167,29.95995,C:\Road_Project\inference_data\nan\image4.jpg,,,,,121.8
108,,image5.jpg,Clear,0,5,31.08920833,29.95983167,C:\Road_Project\inference_data\nan\image5.jpg,,,,,122.5
109,,image6.jpg,Clear,0,6,31.08919,29.95971833,C:\Road_Project\inference_data\nan\image6.jpg,,,,,123.3
110,,image7.jpg,Clear,0,7,31.08917833,29.95961,C:\Road_Project\inference_data\nan\image7.jpg,,,,,123.2
111,,image8.jpg,Clear,0,8,31.089165,29.95951333,C:\Road_Project\inference_data\nan\image8.jpg,,,,,122.7
112,,image9.jpg,Clear,0,9,31.08915333,29.95942333,C:\Road_Project\inference_data\nan\image9.jpg,,,,,122.8
113,,image10.jpg,Clear,0,10,31.08913833,29.95934667,C:\Road_Project\inference_data\nan\image10.jpg,,,,,123.6
114,,image11.jpg,Clear,0,11,31.08912333,29.95928167,C:\Road_Project\inference_data\nan\image11.jpg,,,,,124.6
115,,image12.jpg,Clear,0,12,31.08911167,29.95923,C:\Road_Project\inference_data\nan\image12.jpg,,,,,125.5
116,,image13.jpg,Clear,0,13,31.0891,29.95919333,C:\Road_Project\inference_data\nan\image13.jpg,,,,,126.4
117,,image14.jpg,Clear,0,14,31.08909333,29.95916833,C:\Road_Project\inference_data\nan\image14.jpg,,,,,127.3
118,,image15.jpg,Clear,0,15,31.08908667,29.95915333,C:\Road_Project\inference_data\nan\image15.jpg,,,,,127.7
119,,image16.jpg,Clear,0,16,31.08908667,29.959135,C:\Road_Project\inference_data\nan\image16.jpg,,,,,127.9
120,,image17.jpg,Clear,0,17,31.08908833,29.95911167,C:\Road_Project\inference_data\nan\image17.jpg,,,,,127.7
121,,image18.jpg,Clear,0,18,31.08908833,29.95907667,C:\Road_Project\inference_data\nan\image18.jpg,,,,,128
122,,image19.jpg,Clear,0,19,31.08909167,29.95903333,C:\Road_Project\inference_data\nan\image19.jpg,,,,,127.4
123,,image20.jpg,Clear,0,20,31.08908833,29.95898333,C:\Road_Project\inference_data\nan\image20.jpg,,,,,127
124,,image21.jpg,Crack,0.343593538,21,31.089095,29.95894,C:\Road_Project\inference_data\nan\image21.jpg,,,,,126.2
125,,image21.jpg,Crack,0.220899984,21,31.08909833,29.95890667,C:\Road_Project\inference_data\nan\image21.jpg,,,,,125.4
126,,image22.jpg,Lamp_Post,0.26518935,22,31.089105,29.95888333,C:\Road_Project\inference_data\nan\image22.jpg,,,,,125.4
127,,image23.jpg,Clear,0,23,31.08912,29.958875,C:\Road_Project\inference_data\nan\image23.jpg,,,,,124.8
128,,image24.jpg,Crack,0.624820173,24,31.08913333,29.95887167,C:\Road_Project\inference_data\nan\image24.jpg,,,,,123.7
129,,image24.jpg,Crack,0.360375702,24,31.089145,29.958875,C:\Road_Project\inference_data\nan\image24.jpg,,,,,123.6
130,,image25.jpg,Clear,0,25,31.089145,29.958875,C:\Road_Project\inference_data\nan\image25.jpg,,,,,123.6
131,,image26.jpg,Crack,0.290757388,26,31.08917167,29.95890833,C:\Road_Project\inference_data\nan\image26.jpg,,,,,124
132,,image27.jpg,Clear,0,27,31.08918,29.95893,C:\Road_Project\inference_data\nan\image27.jpg,,,,,124.4
133,,image28.jpg,Clear,0,28,31.08918667,29.95895833,C:\Road_Project\inference_data\nan\image28.jpg,,,,,124.7
134,,image29.jpg,Clear,0,29,31.089195,29.95899667,C:\Road_Project\inference_data\nan\image29.jpg,,,,,124.8
135,,image30.jpg,Clear,0,30,31.0892,29.959045,C:\Road_Project\inference_data\nan\image30.jpg,,,,,124.4
136,,image31.jpg,Clear,0,31,31.089205,29.959105,C:\Road_Project\inference_data\nan\image31.jpg,,,,,124.2
137,,image32.jpg,Clear,0,32,31.08921,29.95917667,C:\Road_Project\inference_data\nan\image32.jpg,,,,,124.1
138,,image33.jpg,Clear,0,33,31.08921667,29.959255,C:\Road_Project\inference_data\nan\image33.jpg,,,,,124.3
139,,image34.jpg,Clear,0,34,31.08923167,29.95934,C:\Road_Project\inference_data\nan\image34.jpg,,,,,123.7
140,,image35.jpg,Clear,0,35,31.08924,29.95943167,C:\Road_Project\inference_data\nan\image35.jpg,,,,,123.3
141,,image36.jpg,Clear,0,36,31.089255,29.95951833,C:\Road_Project\inference_data\nan\image36.jpg,,,,,122.9
142,,image37.jpg,Clear,0,37,31.08926333,29.95960333,C:\Road_Project\inference_data\nan\image37.jpg,,,,,122.9
143,,image38.jpg,Clear,0,38,31.089275,29.95969,C:\Road_Project\inference_data\nan\image38.jpg,,,,,122.8
144,,image39.jpg,Clear,0,39,31.08928,29.95977167,C:\Road_Project\inference_data\nan\image39.jpg,,,,,122
145,,image40.jpg,Crack,0.35229513,40,31.08929,29.95986167,C:\Road_Project\inference_data\nan\image40.jpg,,,,,122
146,,image41.jpg,Clear,0,41,31.08930833,29.959935,C:\Road_Project\inference_data\nan\image41.jpg,,,,,121.8
147,,image42.jpg,Clear,0,42,31.089325,29.95999833,C:\Road_Project\inference_data\nan\image42.jpg,,,,,122.2
148,,image43.jpg,Clear,0,43,31.08933333,29.96005333,C:\Road_Project\inference_data\nan\image43.jpg,,,,,122.2
149,,image44.jpg,Clear,0,44,31.08934,29.96011333,C:\Road_Project\inference_data\nan\image44.jpg,,,,,122.8
150,,image45.jpg,Clear,0,45,31.089345,29.96016667,C:\Road_Project\inference_data\nan\image45.jpg,,,,,123.4
151,,image46.jpg,Clear,0,46,31.08935833,29.96022833,C:\Road_Project\inference_data\nan\image46.jpg,,,,,123.6
152,,image47.jpg,Clear,0,47,31.08936667,29.96029667,C:\Road_Project\inference_data\nan\image47.jpg,,,,,122.8
153,,image48.jpg,Clear,0,48,31.08937,29.96036167,C:\Road_Project\inference_data\nan\image48.jpg,,,,,123.1
154,,image49.jpg,Clear,0,49,31.08937667,29.96042667,C:\Road_Project\inference_data\nan\image49.jpg,,,,,122.9
155,,image50.jpg,Clear,0,50,31.08938333,29.96049833,C:\Road_Project\inference_data\nan\image50.jpg,,,,,122.8
156,,image51.jpg,Crack,0.201076552,51,31.08939833,29.96056667,C:\Road_Project\inference_data\nan\image51.jpg,,,,,123
157,,image52.jpg,Clear,0,52,31.08940833,29.960635,C:\Road_Project\inference_data\nan\image52.jpg,,,,,123.4
158,,image53.jpg,Clear,0,53,31.08942,29.96070833,C:\Road_Project\inference_data\nan\image53.jpg,,,,,123.5
159,,image54.jpg,Clear,0,54,31.08943667,29.96077833,C:\Road_Project\inference_data\nan\image54.jpg,,,,,123.3
160,,image55.jpg,Crack,0.251935005,55,31.08945667,29.96084667,C:\Road_Project\inference_data\nan\image55.jpg,,,,,123.3
161,,image56.jpg,Clear,0,56,31.08947167,29.96091333,C:\Road_Project\inference_data\nan\image56.jpg,,,,,123.6
162,,image57.jpg,Crack,0.268219858,57,31.08947833,29.96097667,C:\Road_Project\inference_data\nan\image57.jpg,,,,,124.3
163,,image58.jpg,Clear,0,58,31.08948333,29.96104,C:\Road_Project\inference_data\nan\image58.jpg,,,,,123.8
164,,image59.jpg,Clear,0,59,31.089485,29.96108667,C:\Road_Project\inference_data\nan\image59.jpg,,,,,123.4
165,,image60.jpg,Clear,0,60,31.089485,29.96112167,C:\Road_Project\inference_data\nan\image60.jpg,,,,,123.5
166,,image61.jpg,Crack,0.224083617,61,31.08948,29.96115167,C:\Road_Project\inference_data\nan\image61.jpg,,,,,123.6
167,,image62.jpg,Clear,0,62,31.08947833,29.961185,C:\Road_Project\inference_data\nan\image62.jpg,,,,,124.1
168,,image63.jpg,Clear,0,63,31.08948333,29.96122167,C:\Road_Project\inference_data\nan\image63.jpg,,,,,124.7
169,,image64.jpg,Clear,0,64,31.08948833,29.961255,C:\Road_Project\inference_data\nan\image64.jpg,,,,,125.6
170,,image65.jpg,Crack,0.431446165,65,31.089495,29.96129333,C:\Road_Project\inference_data\nan\image65.jpg,,,,,125.9
171,,image66.jpg,Clear,0,66,31.08950333,29.961325,C:\Road_Project\inference_data\nan\image66.jpg,,,,,126.5
172,,image67.jpg,Clear,0,67,31.08949667,29.96134,C:\Road_Project\inference_data\nan\image67.jpg,,,,,128.2
173,,image68.jpg,Clear,0,68,31.0895,29.96136333,C:\Road_Project\inference_data\nan\image68.jpg,,,,,128.7
174,,image69.jpg,Clear,0,69,31.08950833,29.96139333,C:\Road_Project\inference_data\nan\image69.jpg,,,,,129.2
175,,image70.jpg,Clear,0,70,31.089515,29.961435,C:\Road_Project\inference_data\nan\image70.jpg,,,,,129.4
176,,image71.jpg,Clear,0,71,31.08952,29.96148167,C:\Road_Project\inference_data\nan\image71.jpg,,,,,129.1
177,,image72.jpg,Clear,0,72,31.08952667,29.96153833,C:\Road_Project\inference_data\nan\image72.jpg,,,,,128.2
178,,image73.jpg,Clear,0,73,31.08953,29.96159833,C:\Road_Project\inference_data\nan\image73.jpg,,,,,127.8
179,,image74.jpg,Clear,0,74,31.08953333,29.96166333,C:\Road_Project\inference_data\nan\image74.jpg,,,,,127.3
180,,image75.jpg,Crack,0.284444839,75,31.089535,29.96172833,C:\Road_Project\inference_data\nan\image75.jpg,,,,,127.1
181,,image76.jpg,Clear,0,76,31.08954833,29.96180167,C:\Road_Project\inference_data\nan\image76.jpg,,,,,126.7
182,,image77.jpg,Clear,0,77,31.08956667,29.961875,C:\Road_Project\inference_data\nan\image77.jpg,,,,,127
183,,image78.jpg,Clear,0,78,31.089585,29.96196,C:\Road_Project\inference_data\nan\image78.jpg,,,,,125.9
184,,image79.jpg,Clear,0,79,31.08960167,29.96204,C:\Road_Project\inference_data\nan\image79.jpg,,,,,124.8
185,,image80.jpg,Clear,0,80,31.08961833,29.962115,C:\Road_Project\inference_data\nan\image80.jpg,,,,,123.9
186,,image81.jpg,Clear,0,81,31.089635,29.96218167,C:\Road_Project\inference_data\nan\image81.jpg,,,,,123
187,,image82.jpg,Clear,0,82,31.08964,29.96222,C:\Road_Project\inference_data\nan\image82.jpg,,,,,122.6
188,,image83.jpg,Clear,0,83,31.08964333,29.96224667,C:\Road_Project\inference_data\nan\image83.jpg,,,,,121.8
189,,image84.jpg,Clear,0,84,31.08965167,29.96227167,C:\Road_Project\inference_data\nan\image84.jpg,,,,,122
190,,image85.jpg,Clear,0,85,31.08965833,29.96230167,C:\Road_Project\inference_data\nan\image85.jpg,,,,,122.6
191,,image86.jpg,Crack,0.271951467,86,31.08966,29.96234333,C:\Road_Project\inference_data\nan\image86.jpg,,,,,122.4
192,,image86.jpg,Crack,0.262206137,86,31.08965667,29.962395,C:\Road_Project\inference_data\nan\image86.jpg,,,,,122.5
193,,image87.jpg,Clear,0,87,31.08966,29.96244667,C:\Road_Project\inference_data\nan\image87.jpg,,,,,123
194,,image88.jpg,Clear,0,88,31.08967,29.962505,C:\Road_Project\inference_data\nan\image88.jpg,,,,,122.8
195,,image89.jpg,Clear,0,89,31.08967667,29.96256833,C:\Road_Project\inference_data\nan\image89.jpg,,,,,122.5
196,,image90.jpg,Clear,0,90,31.08968333,29.96262833,C:\Road_Project\inference_data\nan\image90.jpg,,,,,123
197,,image91.jpg,Clear,0,91,31.089705,29.962705,C:\Road_Project\inference_data\nan\image91.jpg,,,,,122.8
198,,image92.jpg,Clear,0,92,31.089715,29.96277667,C:\Road_Project\inference_data\nan\image92.jpg,,,,,122.3
199,,image93.jpg,Clear,0,93,31.08972,29.96285,C:\Road_Project\inference_data\nan\image93.jpg,,,,,121.8
200,,image94.jpg,Clear,0,94,31.08971667,29.96292333,C:\Road_Project\inference_data\nan\image94.jpg,,,,,121.5
201,,image95.jpg,Clear,0,95,31.08971833,29.96299667,C:\Road_Project\inference_data\nan\image95.jpg,,,,,122
202,,image96.jpg,Crack,0.298952669,96,31.08972167,29.96305333,C:\Road_Project\inference_data\nan\image96.jpg,,,,,123
203,,image97.jpg,Clear,0,97,31.089715,29.96309667,C:\Road_Project\inference_data\nan\image97.jpg,,,,,123.6
204,,image98.jpg,Clear,0,98,31.089715,29.96314,C:\Road_Project\inference_data\nan\image98.jpg,,,,,123.9
205,,image99.jpg,Clear,0,99,31.08971833,29.96318167,C:\Road_Project\inference_data\nan\image99.jpg,,,,,124.3
206,,image0.jpg,Crack,0.321811646,0,31.08973167,29.96323167,C:\Road_Project\inference_data\nan\image0.jpg,,,,,124.9
207,,image1.jpg,Clear,0,1,31.08974167,29.96328167,C:\Road_Project\inference_data\nan\image1.jpg,,,,,125.3
208,,image2.jpg,Clear,0,2,31.08974667,29.96332667,C:\Road_Project\inference_data\nan\image2.jpg,,,,,125.4
209,,image3.jpg,Clear,0,3,31.08975333,29.96337167,C:\Road_Project\inference_data\nan\image3.jpg,,,,,125.6
210,,image4.jpg,Clear,0,4,31.08976333,29.96341333,C:\Road_Project\inference_data\nan\image4.jpg,,,,,125.9
211,,image5.jpg,Clear,0,5,31.08977333,29.963465,C:\Road_Project\inference_data\nan\image5.jpg,,,,,126.4
212,,image6.jpg,Clear,0,6,31.08978667,29.96352333,C:\Road_Project\inference_data\nan\image6.jpg,,,,,126.9
213,,image7.jpg,Crack,0.327741832,7,31.08979333,29.96357667,C:\Road_Project\inference_data\nan\image7.jpg,,,,,127.3
214,,image8.jpg,Clear,0,8,31.08979833,29.96362167,C:\Road_Project\inference_data\nan\image8.jpg,,,,,127.3
215,,image9.jpg,Crack,0.720118642,9,31.08980333,29.96367167,C:\Road_Project\inference_data\nan\image9.jpg,,,,,127.5
216,,image10.jpg,Clear,0,10,31.08980667,29.96372333,C:\Road_Project\inference_data\nan\image10.jpg,,,,,127.4
217,,image11.jpg,Clear,0,11,31.08981167,29.96378333,C:\Road_Project\inference_data\nan\image11.jpg,,,,,127.3
218,,image12.jpg,Clear,0,12,31.08981333,29.96384667,C:\Road_Project\inference_data\nan\image12.jpg,,,,,127.1
219,,image13.jpg,Clear,0,13,31.08982,29.963885,C:\Road_Project\inference_data\nan\image13.jpg,,,,,126.2
220,,image14.jpg,Crack,0.294585526,14,31.08982667,29.96393667,C:\Road_Project\inference_data\nan\image14.jpg,,,,,125.6
221,,image15.jpg,Clear,0,15,31.08983333,29.96399167,C:\Road_Project\inference_data\nan\image15.jpg,,,,,125.9
222,,image16.jpg,Clear,0,16,31.08983833,29.96404167,C:\Road_Project\inference_data\nan\image16.jpg,,,,,125.6
223,,image17.jpg,Clear,0,17,31.08984667,29.964105,C:\Road_Project\inference_data\nan\image17.jpg,,,,,125.7
224,,image18.jpg,Clear,0,18,31.08984833,29.96417167,C:\Road_Project\inference_data\nan\image18.jpg,,,,,126
225,,image19.jpg,Clear,0,19,31.08985333,29.96423833,C:\Road_Project\inference_data\nan\image19.jpg,,,,,126.4
226,,image20.jpg,Clear,0,20,31.08984833,29.96431,C:\Road_Project\inference_data\nan\image20.jpg,,,,,126.7
